chapter,verse,en,ar
4,17,"  Eat thy bread with the hungry and the needy, and with thy garments cover the naked.",  كُلْ خُبْزَكَ مَعَ الْجِيَاعِ وَالْمَسَاكِينِ، وَاكْسُ الْعُرَاةَ مِنْ ثِيَابِكَ.
4,18,"  Lay out thy bread, and thy wine upon the burial of a just man, and do not eat and drink thereof with the wicked.",  ضَعْ خُبْزَكَ وَخَمْرَكَ عَلَى مَدْفِنِ الْبَارِّ، وَلاَ تَأْكُلْ وَلاَ تَشْرَبْ مِنْهُمَا مَعَ الْخَطَأَةِ.
4,19,Seek counsel always of a wise man.,اِلْتَمِسْ مَشُورَةَ الْحَكِيمِ دَائِماً.
4,20,"  Bless God at all times: and desire of him to direct thy ways, and that all thy counsels may abide in him.",وَبَارِكِ اللهَ فِي كُلِّ حِينٍ وَاسْتَرْشِدْهُ لِتَقْوِيمِ سُبُلِكَ وَإِقْرَارِ كُلِّ مَشُورَاتِكِ فِيهِ.
4,21,"  I tell thee also, my son, that I lent ten talents of silver, while thou wast yet a child, to Gabelus, in Rages a city of the Medes, and I have a note of his hand with me:",  ثُمَّ اعْلَمْ يَا بُنَيَّ، أَنِّي قَدْ أَعْطَيْتُ، وَأَنْتَ صَغِيرٌ، عَشَرَةَ قَنَاطِيرَ مِنَ الْفِضَّةِ لِغَابِيلُوسَ فِي رَاجِيسَ مَدِينَةِ الْمَادِيِّينَ، وَمَعِي بِهَا صَكٌّ.
4,22,"  Now therefore inquire how thou mayst go to him, and receive of him the foresaid sum of money, and restore to him the note of his hand.",  وَحَيْثُ ذلِكَ، فَانْظُرْ كَيْفَ تَتَوَصَّلُ إِلَيْهِ، فَتَقْبِضُ مِنْهُ الزِّنَةَ الْمَذْكُورَةَ مِنَ الْفِضَّةِ، وَتَرُدُّ عَلَيْهِ صَكَّهُ.
4,23,"  Fear not, my son: we lead indeed a poor life, but we shall have many good things if we fear God, and depart from all sin, and do that which is good.",  وَلاَ تَخَفْ يَا وَلَدَي، فَإِنَّا نَعِيشُ عِيشَةَ الْفُقَرَاءِ، وَلكِنْ سَيَكُونُ لَنَا خَيْرٌ كَثِيرٌ إِذَا اتَّقَيْنَا اللهَ وَابْتَعَدْنَا عَنْ كُلِّ خَطِيئَةٍ وَفَعَلْنَا خَيْراً».
5,1,"  Then Tobias answered his father, and said: I will do all things, father, which thou hast commanded me.",فَأَجَابَ طُوبِيَّا أَبَاهُ وَقَالَ: «يَا أَبَتِ كُلُّ مَّا أَمَرْتَنِي بِهِ أَفْعَلُهُ.
5,2,"  But how I shall get this money, I cannot tell; he knoweth me not, and I know not him: what token shall I give him? nor did I ever know the way which leadeth thither.",  وَأَمَّا هذَا الْمَالُ فَمَا أَدْرِي كَيْفَ أُحَصِّلُهُ، فَإِنَّ الرَّجُلَ لاَ يَعْرِفُنِي، وَأَنَا لاَ أَعْرِفُهُ؛ فَمَا الْعَلاَمَةُ الَّتِي أُعْطِيهَا لَهُ؟ بَلِ الطَّرِيقُ الَّتِي تُؤَدِّي إِلَى هُنَاكَ لاَ أَعْرِفُهَا أَيْضاً».
5,3,"  Then his father answered him, and said: I have a note of his hand with me, which when thou shalt shew him, he will presently pay it.",  فَأَجَابَهُ أَبُوهُ وَقَالَ: «إِنَّ عِنْدِي صَكَّهُ، فَإِذَا عَرَضْتَهُ عَلَيْهِ فَإِنَّهُ يُؤَدِّي عَاجِلاً.
5,4,"  But go now, and seek thee out some faithful man, to go with thee for his hire: that thou mayst receive it, while I yet live.",وَالآنَ هَلُمَّ فَالْتَمِسْ لَكَ رَجُلاً ثِقَةً يَصْحَبُكَ بِأُجْرَتِهِ حَتَّى تَسْتَوْفِيَ الْمَالَ وَأَنَا حَيٌّ».
5,5,"  Then Tobias going forth, found a beautiful young man, standing girded, and as it were ready to walk.",  فَبَيْنَمَا خَرَجَ طُوبِيَّا، إِذَا بِفَتًى بَهِيٍّ قَدْ وَقَفَ مُشَمِّراً كَأَنَّهُ مُتَأَهِّبٌ لِلْمَسِيرِ.
5,6,"  And not knowing that he was an angel of God, he saluted him, and said: From whence art thou, good young man?",فَسَلَّمَ عَلَيْهِ وَهُوَ يَجْهَلُ أَنَّهُ مَلاَكُ اللهِ وَقَالَ: «مِنْ أَيْنَ أَقْبَلْتَ يَا فَتَى الْخَيْرِ؟»
5,7,But he answered: Of the children of Israel. And Tobias said to him: Knowest thou the way that leadeth to the country of the Medes?,قَالَ: «أَنَا مِنْ بَنِي إِسْرَائِيلَ». فَقَالَ لَهُ طُوبِيَّا: «هَلْ تَعْرِفُ الطَّرِيقَ الآخِذَةَ إِلَى بِلاَدِ الْمَادِيِّينَ؟»
5,8,"  And he answered: I know it: and I have often walked through all the ways thereof, and I have abode with Gabelus our brother, who dwelleth at Rages a city of the Medes, which is situate in the mount of Ecbatana.",  قَالَ: «أَعْرِفُهَا، وَقَدْ سَلَكْتُ جَمِيعَ طُرُقِهَا مِرَاراً كَثِيرَةً، وَكُنْتُ نَازِلاً بِأَخِينَا غَابِيلُوسَ الْمُقِيمِ بِرَاجِيسِ مَدِينَةِ الْمَادِيِّينَ الَّتِي فِي جَبَلِ أَحْمَتَا».
5,9,"  And Tobias said to him: Stay for me, I beseech thee, till I tell these same things to my father.",فَقَالَ لَهُ طُوبِيَّا: «انْتَظِرْنِي حَتَّى أُخْبِرَ أَبِي بِهذَا».
5,10,"  Then Tobias going in told all these things to his father. Upon which his father being in admiration, desired that he would come in unto him.",  وَدَخَلَ طُوبِيَّا وَأَخْبَرَ أَبَاهُ بِجَمِيعِ ذلِكَ، فَتَعَجَّبَ أَبُوهُ، وَطَلَبَ أَنْ يَدْخُلَ عَلَيْهِ.
5,11,"  So going in he saluted him, and said: Joy be to thee always.",فَدَخَلَ وَسَلَّمَ عَلَيْهِ وَقَالَ: «لِيَكُنْ لَكَ فَرَحٌ دَائِمٌ».
5,12,"  And Tobias said: What manner of joy shall be to me, who sit in darkness, and see not the light of heaven?",فَأَجَابَ طُوبِيَّا: «وَأَيُّ فَرَحٍ يَكُونُ لِي أَنَا الْمُقِيمَ فِي الظَّلاَمِ لاَ أُبْصِرُ ضَوْءَ السَّمَاءِ؟»
5,13,"  And the young man said to him: Be of good courage, thy cure from God is at hand.",فَقَالَ لَهُ الْفَتَى: «كُنْ طَيِّبَ الْقَلْبِ فَإِنَّكَ عَنْ قَلِيلٍ تَنَالُ الْبُرْءَ مِنْ لَدُنِ اللهِ».
5,14,"  And Tobias said to him: Canst thou conduct my son to Gabelus at Rages, a city of the Medes? and when thou shalt return, I will pay thee thy hire.",  فَقَالَ لَهُ طُوبِيَّا: «هَلْ لَكَ أَنْ تُبَلِّغَ ابْنِي إِلَى غَابِيلُوسَ فِي رَاجِيسَ مَدِينَةِ الْمَادِيِّينَ، وَأَنَا أُوفِيكَ أُجْرَتَكَ مَتَى رَجَعْتَ؟»
5,15,"  And the angel said to him: I will conduct him thither, and bring him back to thee.",فَقَالَ لَهُ المَلاَكُ: «آخُذُهُ وَأَعُودُ بِهِ إِلَيْكَ».
5,16,"  And Tobias said to him: I pray thee, tell me, of what family, or what tribe art thou?",فَقَالَ لَهُ طُوبِيَّا: «أَخْبِرْنِي مِنْ أَيِّ عَشِيرَةٍ وَمِنْ أَيِّ سِبْطٍ أَنْتَ؟»
5,17,"  And Raphael the angel answered: Dost thou seek the family of him thou hirest, or the hired servant himself to go with thy son?",فَقَالَ لَهُ رَافَائِيلُ الْمَلاَكُ: «أَفِي نَسَبِ الأَجِيرِ حَاجَتُكَ أَمْ فِي الأَجِيرِ الَّذِي يَذْهَبُ مَعَ ابْنِكَ؟
5,18,"  But lest I should make thee uneasy, I am Azarias the son of the great Ananias.",  وَلكِنْ لِكَيْ لاَ أُقْلِقَ بَالَكَ، أَنَا عَزَرْيَا بْنُ حَنَنْيَا الْعَظِيمِ».
5,19,And Tobias answered: Thou art of a great family. But I pray thee be not angry that I desired to know thy family.,فَقَالَ لَهُ طُوبِيَّا: «إِنَّكَ مِنْ نَسَبٍ كَرِيمٍ غَيْرَ أَنِّي أَرْجُو أَنْ لاَ يَسُوءَكَ كَوْنِي طَلَبْتُ مَعْرِفَةَ نَسَبِكَ».
5,20,"  And the angel said to him: I will lead thy son safe, and bring him to thee again safe.",  فَقَالَ لَهُ الْمَلاَكُ: «هَأَنَذَا آخُذَ ابْنَكَ سَالِماً، وَسَأَعُودُ بِهِ إِلَيْكَ سَالِماً».
5,21,"  And Tobias answering, said: May you have a good journey, and God be with you in your way, and his angel accompany you.",  قَالَ طُوبِيَّا: «انْطَلِقَا بِسَلاَمٍ، وَلِيَكُنِ اللهُ فِي طَرِيقِكُمَا وَمَلاَكُهُ يُرَافِقُكُمَا».
5,22,"  Then all things being ready, that were to be carried in their journey, Tobias bade his father and his mother farewell, and they set out both together.",  حِينَئِذٍ أَخَذَا كُلَّ مَا أَرَادَا أَخْذَهُ مِنْ أُهْبَةِ الطَّرِيقِ، وَوَدَّعَ طُوبِيَّا أَبَاهُ وَأُمَّهُ، وَسَارَا كِلاَهُمَا مَعاً.
5,23,"  And when they were departed, his mother began to weep, and to say: Thou hast taken the staff of our old age, and sent him away from us.",  فَلَمَّا فَصَلاَ، جَعَلَتْ أُمُّهُ تَبْكِي وَتَقُولُ: «قَدْ أَخَذْتَ عُكَّازَةَ شَيْخُوخَتِنَا وَأَبْعَدْتَهَا عَنَّا.
5,24,"  I wish the money for which thou hast sent him, had never been.",لاَ كَانَ هذَا الْمَالُ الَّذِي أَرْسَلْتَهُ لأَجْلِهِ.
5,25,"  For poverty was sufficient for us, that we might account it as riches, that we saw our son.",لَقَدْ كَانَ فِي رِزْقِنَا الْقَلِيلِ مَا يَكْفِي لأَنْ نَعُدَّ النَّظَرَ إِلَى وَلَدِنَا غِنًى عَظِيماً».
5,26,"  And Tobias said to her: Weep not, our son will arrive thither safe, and will return safe to us, and thy eyes shall see him.",  فَقَالَ لَهَا طُوبِيَّا: «لاَ تَبْكِي، إِنَّ وَلَدَنَا سَيَصِلُ سَالِماً وَيَعُودُ إِلَيْنَا سَالِماً، وَعَيْنَاكِ تُبْصِرَانِهِ.
5,27,"  For I believe that the good angel of God doth accompany him, and doth order all things well that are done about him, so that he shall return to us with joy.",فَإِنِّي وَاثِقٌ بِأَنَّ مَلاَكَ اللهِ الصَّالِحَ يَصْحَبُهُ وَيُدَبِّرُهُ فِي جَمِيعِ أَحْوَالِهِ حَتَّى يَرْجِعَ إِلَيْنَا بِفَرَحٍ».
5,28,"  At these words his mother ceased weeping, and held her peace.",فَكَفَّتْ أُمُّهُ عَنِ الْبُكَاءِ عِنْدَ هذَا الْكَلاَمِ وَسَكَتَتْ.
6,1,"  And Tobias went forward, and the dog followed him, and he lodged the first night by the river of Tigris.",  وَسَافَرَ طُوبِيَّا وَالْكَلْبُ يَتْبَعُهُ، فَبَاتَ أَوَّلَ مَنْزِلَةٍ بِجَانِبِ نَهْرِ دِجْلَةَ.
6,2,"  And he went out to wash his feet, and behold a monstrous fish came up to devour him.",  وَخَرَجَ لِيَغْسِلَ رِجْلَيْهِ، فَإِذَا بِحُوتٍ عَظِيمٍ قَدْ خَرَجَ لِيَفْتَرِسَهُ.
6,3,"  And Tobias being afraid of him, cried out with a loud voice, saying: Sir, he cometh upon me.",فَارْتَاعَ طُوبِيَّا وَصَرَخَ بِصَوْتٍ عَظِيمٍ قَائِلاً: «يَا مَوْلاَيَ قَدِ اقْتَحَمَنِي».
6,4,"  And the angel said to him: Take him by the gill, and draw him to thee. And when he had done so, he drew him out upon the land, and he began to pant before his feet.",  فَقَالَ لَهُ الْمَلاَكُ: «أَمْسِكْ بِخَيْشُومِهِ وَاجْتَذِبْهُ إِلَيْكَ». فَفَعَلَ كَذلِكَ وَاجْتَذَبَهُ إِلَى الْيَبْسِ، فَأَخَذَ يَخْتَبِطُ عِنْدَ رِجْلَيْهِ.
6,5,"  Then the angel said to him: Take out the entrails of the fish, and lay up his heart, and his gall, and his liver for thee: for these are necessary for useful medicines.",  فَقَالَ لَهُ الْمَلاَكُ: «شُقَّ جَوْفَ الْحُوتِ، وَاحْتَفِظْ بِقَلْبِهِ وَمَرَارَتِهِ وَكَبِدِهِ، فَإِنَّ لَكَ بِهَا مَنْفَعَةً لِعِلاَجٍ مُفِيدٍ».
6,6,"  And when he had done so, he roasted the flesh thereof, and they took it with them in the way: the rest they salted as much as might serve them, till they came to Rages the city of the Medes.",  فَفَعَلَ كَذلِكَ، ثُمَّ شَوَى مِنْ لَحْمِهِ، فَأَخَذَا لِلطَّرِيقِ، وَمَلَّحَا سَائِرَهُ حَتَّى يَكُونَ لَهُمَا مَا يَكْفِيهِمَا إِلَى أَنْ يَبْلُغَا رَاجِيسَ مَدِينَةَ الْمَادِيِّينَ.
6,7,"  Then Tobias asked the angel, and said to him: I beseech thee, brother Azarias, tell me what remedies are these things good for, which thou hast bid me keep of the fish?",ثُمَّ إِنَّ طُوبِيَّا سَأَلَ الْمَلاَكَ وَقَالَ لَهُ: «نَشَدْتُكَ يَا أَخِي عَزَرْيَا أَنْ تُخْبِرَنِي مَا الْعِلاَجُ الَّذِي يُؤْخَذُ مِنْ هذِهِ الأَشْيَاءِ الَّتِي أَمَرْتَنِي أَنْ أَذْخَرَهَا مِنَ الْحُوتِ؟»
6,8,"  And the angel, answering, said to him: If thou put a little piece of its heart upon coals, the smoke thereof driveth away all kind of devils, either from man or from woman, so that they come no more to them.",فَأَجَابَهُ الْمَلاَكُ قَائِلاً: «إِذَا أَلْقَيْتَ شَيْئاً مِنْ قَلْبِهِ عَلَى الْجَمْرِ فَدُخَانُهُ يَطْرُدُ كُلَّ جِنْسٍ مِنَ الشَيَّاطِينِ فِي رَجُلٍ كَانَ أَوِ امْرَأَةٍ بِحَيْثُ لاَ يَعُودُ يَقْرُبُهُمَا أَبَداً.
6,9,"  And the gall is good for anointing the eyes, in which there is a white speck, and they shall be cured.",وَالْمَرَارَةُ تَنْفَعُ لِمَسْحِ الْعُيُونِ الَّتِي عَلَيْهَا غِشَاءٌ فَتَبْرَأُ».
6,10,And Tobias said to him: Where wilt thou that we lodge?,وَقَالَ طُوبِيَّا: «أَيْنَ تُرِيدُ أَنْ نَنْزِلَ؟»
6,11,"  And the angel answering, said: Here is one whose name is Raguel, a near kinsman of thy tribe, and he hath a daughter named Sara, but he hath no son nor any other daughter beside her.",  فَقَالَ الْمَلاَكُ إِنَّ هُنَا رَجُلاً اسْمُهُ رَعُوئِيلُ مِنْ ذَوِي قَرَابَتِكَ مِنْ سِبْطِكَ، وَلَهُ بِنْتٌ اسْمُهَا سَارَةُ، وَلَيْسَ لَهُ مِنْ ذَكَرٍ وَلاَ أُنْثَى سِوَاهَا.
6,12,"  All his substance is due to thee, and thou must take her to wife.",  فَجَمِيعُ مَالِهِ مُسْتَحَقٌّ لَكَ، وَلاَ بُدَّ لَكَ أَنْ تَتَّخِذَهَا زَوْجَةً.
6,13,"  Ask her therefore of her father, and he will give her thee to wife.",فَاخْطُبْهَا إِلَى أَبِيهَا فَإِنَّهُ يُزَوِّجُهَا مِنْكَ».
6,14,"  Then Tobias answered, and said: I hear that she hath been given to seven husbands, and they all died: moreover I have heard, that a devil killed them.",  فَأَجَابَ طُوبِيَّا وَقَالَ: «إِنِّي سَمِعْتُ أَنَّهُ قَدْ عُقِدَ لَهَا عَلَى سَبْعَةِ أَزْوَاجٍ فَمَاتُوا، وَقَدْ سَمِعْتُ أَيْضاً أَنَّ الشَّيْطَانَ قَتَلَهُمْ.
6,15,"  Now I am afraid, lest the same thing should happen to me also: and whereas I am the only child of my parents, I should bring down their old age with sorrow to hell.",  فَلأَجْلِ هذَا أَخَافُ أَنْ يُصِيبَنِي مِثْلُ ذلِكَ، وَأَنَا وَحِيدٌ لأَبَوَيَّ، فَأَنْزِلُ شَيْخُوخَتَهُمَا إِلَى الْجَحِيمِ بِالْحُزْنِ».
6,16,"  Then the angel Raphael said to him: Hear me, and I will shew thee who they are, over whom the devil can prevail.",فَقَالَ لَهُ الْمَلاَكُ رَافَائِيلُ: «اسْتَمِعْ فَأُخْبِرَكَ مَنْ هُمُ الَّذِينَ يَسْتَطِيعُ الشَّيْطَانُ أَنْ يَقْوَى عَلَيْهِمْ؟
6,17,"  For they who in such manner receive matrimony, as to shut out God from themselves, and from their mind, and to give themselves to their lust, as the horse and mule, which have not understanding, over them the devil hath power.",  إِنَّ الَّذِينَ يَتَزَوَّجُونَ، فَيَنْفُونَ اللهَ مِنْ قُلُوبِهِمْ، وَيَتَفَرَّغُونَ لِشَهْوَتِهِمْ كَالْفَرَسِ وَالْبَغْلِ اللَّذَيْنِ لاَ فَهْمَ لَهُمَا؛ أُولئِكَ لِلشَّيْطَانِ عَلَيْهِمْ سُلْطَانٌ.
6,18,"  But thou when thou shalt take her, go into the chamber, and for three days keep thyself continent from her, and give thyself to nothing else but to prayers with her.",  فَأَنْتَ إِذَا تَزَوَّجْتَهَا وَدَخَلْتَ الْمُخْدَعَ، فَأَمْسِكْ عَنْهَا ثَلاَثَةَ أَيَّامٍ وَلاَ تَتَفَرَّغْ مَعَهَا إِلاَّ لِلصَّلَوَاتِ.
6,19,"  And on that night lay the liver of the fish on the fire, and the devil shall be driven away.",  وَفِي تِلْكَ اللَّيْلَةِ، إِذَا أَحْرَقْتَ كَبِدَ الْحُوتِ، يَنْهَزِمُ الشَّيْطَانُ.
6,20,But the second night thou shalt be admitted into the society of the holy Patriarchs.,  وَفِي اللَّيْلَةِ الثَّانِيَةِ، تَكُونُ مَقْبُولاً فِي شَرِكَةِ الآبَاءِ الْقِدِّيسِينَ.
6,21,And the third night thou shalt obtain a blessing that sound children may be born of you.,  وَفِي اللَّيْلَةِ الثَّالِثَةِ، تَنَالُ الْبَرَكَةَ حَتَّى يُولَدَ لَكُمَا بَنُونَ سَالِمُونَ.
6,22,"  And when the third night is past, thou shalt take the virgin with the fear of the Lord, moved rather for love of children than for lust, that in the seed of Abraham thou mayst obtain a blessing in children.",  وَبَعْدَ انْقِضَاءِ اللَّيْلَةِ الثَّالِثَةِ، تَتَّخِذُ الْبِكْرَ بِخَوْفِ الرَّبِّ وَأَنْتَ رَاغِبٌ فِي الْبَنِينَ أَكْثَرَ مِنَ الشَّهْوَةِ، لِكَيْ تَنَالَ بَرَكَةَ ذُرِّيَّةِ إِبْرَاهِيمَ فِي بَنِيكَ».
7,1,"  And they went in to Raguel, and Raguel received them with joy.",  ثُمَّ دَخَلاَ عَلَى رَعُوئِيلَ، فَتَلَقَّاهُمَا رَعُوئِيلُ بِالْمَسَرَّةِ.
7,2,"  And Raguel looking upon Tobias, said to Anna his wife: How like is this young man to my cousin?",وَإِذْ نَظَرَ رَعُوئِيلُ إِلَى طُوبِيَّا قَالَ لِحَنَّةَ زَوْجَتِهِ: «مَا أَشْبَهَ هذَا الرَّجُلَ بِذِي قَرَابَتِي!»
7,3,"  And when he had spoken these words, he said: Whence are ye young men our brethren?",وَبَعْدَ هذَا الْكَلاَمِ قَالَ رَعُوئِيلُ: «مِنْ أَيْنَ أَنْتُمَا أَيُّهَا الأَخَوَانِ الْفِتْيَانِ؟» فَقَالاَ لَهُ: «مِنْ سِبْطِ نَفْتَالِيَ مِنْ جَلاَءِ نِينَوَى».
7,4,"  But they said: We are of the tribe of Nephtali, of the captiveof Ninive.",فَقَالَ لَهُمَا رَعُوئِيلُ: «هَلْ تَعْرِفَانِ طُوبِيَّا أَخِي؟» فَقَالاَ: «نَعْرِفُهُ».
7,5,And Raguel said to them: Do you know Tobias my brother? And they said: We know him.,  فَلَمَّا أَكْثَرَ مِنَ الثَّنَاءِ عَلَيْهِ، قَالَ الْمَلاَكُ لِرَعُوئِيلَ: «إِنَّ طُوبِيَّا الَّذِي أَنْتَ تَسْأَلُ عَنْهُ هُوَ أَبُو هذَا».
7,6,"  And when he was speaking many good things of him, the angel said to Raguel: Tobias concerning whom thou inquirest is this young man's father.",  فَأَلْقَى رَعُوئِيلُ بِنَفْسِهِ، وَقَبَّلَهُ بِدُمُوعٍ، وَبَكَى عَلَى عُنُقِهِ،
7,7,"  And Raguel went to him, and kissed him with tears, and weeping upon his neck, said: A blessing be upon thee, my son, because thou art the son of a good and most virtuous man.",  وَقَالَ: «بَرَكَةٌ لَكَ يَا بُنَيَّ، إِنَّكَ ابْنُ رَجُلٍ صَالِحٍ فَاضِلٍ».
7,8,"  And Anna his wife, and Sara their daughter wept.",وَبَكَتْ حَنَّةُ امْرَأَتُهُ وَسَارَةُ ابْنَتُهُمَا أَيْضاً.
7,9,"  And after they had spoken, Raguel commanded a sheep to be killed, and a feast to be prepared. And when he desired them to sit down to dinner,",  وَبَعْدَ أَنْ تَحَادَثُوا، أَمَرَ رَعُوئِيلُ أَنْ يُذْبَحَ كَبْشٌ، وَتُهَيَّأَ مَأْدُبَةٌ وَدَعَاهُمَا أَنْ يَتَّكِئَا لِلْغَدَاءِ.
7,10,"  Tobias said: I will not eat nor drink here this day, unless thou first grant me my petition, and promise to give me Sara thy daughter.",  فَقَالَ طُوبِيَّا: «إِنِّي لاَ آكُلُ الْيَوْمَ طَعَاماً ههُنَا وَلاَ أَشْرَبُ مَا لَمْ تُجِبْنِي إِلَى مَا أَنَا سَائِلُهُ، وَتَعِدْنِي أَنْ تُعْطِيَنِي سَارَةَ ابْنَتَكَ».
7,11,"  Now when Raguel heard this he was afraid, knowing what had happened to those seven husbands, that went in unto her: and he began to fear lest it might happen to him also in like manner: and as he was in suspense, and gave no answer to his petition,",  فَلَمَّا سَمِعَ رَعُوئِيلُ هذَا الْكَلاَمَ، ارْتَعَدَ لِمَعْرِفَتِهِ بِمَا أَصَابَ السَّبْعَةَ الرِّجَالَ الَّذِينَ دَخَلُوا عَلَيْهَا، وَخَافَ أَنْ يُصِيبَ هذَا مَا أَصَابَهُمْ وَفِيمَا هُوَ مُتَرَدِّدٌ وَلَمْ يَرْدُدْ عَلَيْهِ جَوَاباً،
7,12,"  The angel said to him: Be not afraid to give her to this man, for to him who feareth God is thy daughter due to be his wife: therefore another could not have her.",  قَالَ لَهُ الْمَلاَكُ: «لاَ تَخَفْ أَنْ تُعْطِيَهَا لِهذَا، فَإِنَّ ابْنَتَكَ لَهُ يَنْبَغِي أَنْ تَكُونَ زَوْجَةً لأَنَّهُ يَخَافُ اللهَ، وَلِذلِكَ لَمْ يَقْدِرْ غَيْرُهُ أَنْ يَأْخُذَهَا».
7,13,Then Raguel said: I doubt not but God hath regarded my prayers and tears in his sight.,  حِينَئِذٍ قَالَ رَعُوئِيلُ: «لاَ أَشُكُّ أَنَّ اللهَ قَدْ تَقَبَّلَ صَلَوَاتِي وَدُمُوعِي أَمَامَهُ،
7,14,"  And I believe he hath therefore made you come to me, that this maid might be married to one of her own kindred, according to the law of Moses: and now doubt not but I will give her to thee.",وَلَعَلَّهُ لأَجْلِ ذلِكَ سَاقَكُمَا اللهُ إِلَيَّ حَتَّى تَتَزَوَّجَ هذِهِ بِذِي قَرَابَتِهَا عَلَى حَسَبِ شَرِيعَةِ مُوسَى. وَالآنَ لاَ تَشُكَّ أَنِّي أُعْطِيكَهَا».
7,15,"  And taking the right hand of his daughter, he gave it into the right hand of Tobias, saying: The God of Abraham, and the God of Isaac, and the God of Jacob be with you, and may he join you together, and fulfil his blessing in you.",  ثُمَّ أَخَذَ بِيَمِينِ ابْنَتِهِ سَارَةَ وَسَلَّمَهَا إِلَى يَمِينِ طُوبِيَّا، قَائِلاً: «إِلهُ إِبْرَاهِيمَ وَإِلهُ إِسْحَاقَ وَإِلهُ يَعْقُوبَ يَكُونُ مَعَكُمَا، وَهُوَ يَقْرِنُكُمَا وَيُتِمُّ بَرَكَتَهُ عَلَيْكُمَا».
7,16,And taking paper they made a writing of the marriage.,  ثُمَّ أَخَذُوا صَحِيفَةً وَكَتَبُوا فِيهَا عَقْدَ الزَّوَاجِ،
7,17,"  And afterwards they made merry, blessing God.",وَبَعْدَ ذلِكَ أَكَلُوا وَبَارَكُوا اللهَ.
7,18,"  And Raguel called to him Anna his wife, and bade her prepare another chamber.",  وَدَعَا رَعُوئِيلُ حَنَّةَ زَوْجَتَهُ وَأَمَرَهَا أَنْ تُهَيِّءَ مُخْدَعاً آخَرَ،
7,19,"  And she brought Sara her daughter in thither, and she wept.",  وَأَدْخَلَتْهُ سَارَةَ ابْنَتَهَا وَهِيَ بَاكِيَةٌ،
7,20,"  And she said to her: Be of good cheer, my daughter: the Lord of heaven give thee joy for the trouble thou hast undergone.",  وَقَالَتْ لَهَا: «تَشَجَّعِي يَا بُنَيَّةُ، وَرَبُّ السَّمَاءِ يُؤْتِيكِ فَرَحاً بَدَلَ الْغَمِّ الَّذِي قَاسَيْتِهِ».
8,1,"  And after they had supped, they brought in the young man to her.",  وَلَمَّا فَرَغُوا مِنَ الْعَشَاءِ، أَدْخَلُوا عَلَيْهَا الْفَتَى،
8,2,"  And Tobias remembering the angel's word, took out of his bag part of the liver, and laid it upon burning coals.",  فَذَكَرَ طُوبِيَّا كَلاَمَ الْمَلاَكِ، فَأَخْرَجَ مِنْ كِيسِهِ فِلْذَةً مِنَ الْكَبِدِ، وَأَلْقَاهَا عَلَى الْجَمْرِ الْمُشْتَعِلِ،
8,3,"  Then the angel Raphael took the devil, and bound him in the desert of upper Egypt.",حِينَئِذٍ قَبَضَ الْمَلاَكُ رَافَائِيلُ عَلَى الشَّيْطَانِ وَأَوْثَقَهُ فِي بَرِّيَّةِ مِصْرَ الْعُلْيَا.
8,4,"  Then Tobias exhorted the virgin, and said to her: Sara, arise, and let us pray to God to day, and to morrow, and the next day: because for these three nights we are joined to God: and when the third night is over, we will be in our own wedlock.",  وَوَعَظَ طُوبِيَّا الْبِكْرَ وَقَالَ لَهَا: «يَا سَارَةُ قُومِي نُصَلِّي إِلَى اللهِ الْيَوْمَ وَغَدًا وَبَعْدَ غَدٍ، فَإِنَّا فِي هذِهِ اللَّيَالِي الثَّلاَثِ نَتَّحِدُ بِاللهِ وَبَعْدَ انْقِضَاءِ اللَّيْلَةِ الثَّالِثَةِ نَكُونُ فِي زَوَاجِنَا،
8,5,"  For we are the children of saints, and we must not be joined together like heathens that know not God.",لأَنَّا بَنُو الْقِدِّيسِينَ فَلاَ يَنْبَغِي لَنَا أَنْ نَقْتَرِنَ اقْتِرَانَ الأُمَمِ الَّذِينَ لاَ يَعْرِفُونَ اللهَ».
8,6,"  So they both arose, and prayed earnestly both together that health might be given them,",فَقَامَا مَعاً وَصَلَّيَا كِلاَهُمَا بِحَرَارَةٍ حَتَّى يُعَافِيَهُمَا.
8,7,"  And Tobias said: Lord God of our father, may the heavens and the earth, and the sea, and the fountains, and the rivers, and all thy creatures that are in them, bless thee.",  وَقَالَ طُوبِيَّا: «أَيُّهَا الرَّبُّ إِلهُ آبَائِنَا، لِتُبَارِكُكَ السَّمَوَاتُ وَالأَرْضُ وَالْبَحْرُ وَالْيَنَابِيعُ وَالأَنْهَارُ وَجَمِيعُ خَلاَئِقِكَ الَّتِي فِيهَا.
8,8,"  Thou madest Adam of the slime of the earth, and gavest him Eve for a helper.",أَنْتَ جَبَلْتَ آدَمَ مِنْ تُرَابِ الأَرْضِ وَأَتَيْتَهُ حَوَّاءَ عَوْناً.
8,9,"  And now, Lord, thou knowest, that not for fleshly lust do I take my sister to wife, but only for the love of posterity, in which thy name may be blessed for ever and ever.",  وَالآنَ يَا رَبِّ، أَنْتَ تَعْلَمُ أَنِّي لاَ لِسَبَبِ الشَّهْوَةِ أَتَّخِذُ أُخْتِي زَوْجَةً، وَإِنَّمَا رَغْبَةً فِي النَّسْلِ الَّذِي يُبَارَكُ فِيهِ اسْمُكَ إِلَى دَهْرِ الدُّهُورِ».
