chapter,verse,en,ar
9,12,"Sit not at all with another man's wife, nor repose upon the bed with her:"," لاَ تُجَالِسْ ذَاتَ الْبَعْلِ الْبَتَّةَ، وَلاَ تَتَّكِئْ مَعَهَا عَلَى الْمِرْفَقِ."
9,13,"And strive not with her over wine, lest thy heart decline towards her, and by thy blood thou fall into destruction."," وَلاَ تَكُنْ لَهَا مُنَادِماً عَلَى الْخَمْرِ، لِئَلاَّ تَمِيلَ نَفْسُكَ إِلَيْهَا، وَتَزِلَّ بِقَلْبِكَ إِلَى الْهَلاَكِ."
9,14,"Forsake not an old friend, for the new will not be like to him."," لاَ تُقَاطِعْ صَدِيقَكَ الْقَدِيمَ، فَإِنَّ الْحَدِيثَ لاَ يُمَاثِلُهُ."
9,15,"A new friend is as new wine: it shall grow old, and thou shalt drink it with pleasure."," الصَّدِيقُ الْحَدِيثُ خَمْرٌ جَدِيدَةٌ، إِذَا عَتُقَتْ، لَذَّ لَكَ شُرْبُهَا."
9,16,Envy not the glory and riches of a sinner: for thou knowest not what his ruin shall be.," لاَ تَغَرْ مِنْ مَجْدِ الْخَاطِئِ، فَإِنَّكَ لاَ تَعْلَمُ كَيْفَ يَكُونُ انْقِلاَبُهُ."
9,17,"Be not pleased with the wrong done by the unjust, knowing that even to hell the wicked shall not please.", لاَ تَرْتَضِ بِمَرْضَاةِ الْمُنَافِقِينَ. اُذْكُرْ أَنَّهُمْ إِلَى الْجَحِيمِ لاَ يَتَزَكَّوْنَ.
9,18,"Keep thee far from the man that hath power to kill, so thou shalt not suspect the fear of death."," تَبَاعَدْ عَمَّنْ لَهُ سُلْطَانٌ عَلَى الْقَتْلِ، فَلاَ تَجْرِيَ فِي خَاطِرِكَ مَخَافَةُ الْمَوْتِ."
9,19,"And if thou come to him, commit no fault, lest he take away thy life."," وَإِنْ دَنَوْتَ مِنْهُ، فَلاَ تُجْرِمْ، لِئَلاَّ يَذْهَبَ بِحَيَاتِكَ."
9,20,"Know it to be a communication with death: for thou art going in the midst of snares, and walking upon the arms of them that are grieved:"," اعْلَمْ أَنَّكَ تَتَخَطَّى بَيْنَ الْفِخَاخِ، وَتَتَمَشَّى عَلَى مَتَارِسِ الْمُدُنِ."
9,21,"According to thy power beware of thy neighbor, and treat with the wise and prudent."," اخْتَبِرِ النَّاسَ مَا اسْتَطَعْتَ، وَشَاوِرِ الْحُكَمَاءَ مِنْهُمْ."
9,22,"Let just men be thy guests, and let thy glory be in the fear of God."," لِيَكُنْ مُؤَاكِلُوكَ مِنَ الأَبْرَارِ، وَافْتِخَارُكَ بِمَخَافَةِ الرَّبِّ."
9,23,"And let the thought of God be in thy mind, and all thy discourse on the commandments of the Highest."," اجْعَلْ عِشْرَتَكَ مَعَ الْعُقَلاَءِ، وَكُلَّ حَدِيثِكَ فِي شَرِيعَةِ الْعَلِيِّ."
9,24,"Works shall be praised for the hand of the artificers, and the prince of the people for the wisdom of his speech, but word of the ancients for the sense."," يُثْنَى عَلَى عَمَلِ الصُّنَّاعِ لأَجْلِ أيْدِيهِمْ، أَمَّا رَئِيسُ الشَّعْبِ فَإِنَّهُ حَكِيمٌ لأَجْلِ كَلاَمِهِ."
9,25,"A man full of tongue is terrible in his city, and he that is rash in his word shall be hateful."," الْفَتِيقُ اللِّسَانِ يُخَافُ مِنْهُ فِي مَدِينَتِهِ، وَالْهَاذِرُ فِي كَلاَمِهِ يُمْقَتُ."
10,1,"A wise magistrate gives stability to his people, and government by the intelligent is well ordered"," الْقَاضِي الْحَكِيمُ يُؤَدِّبُ شَعْبَهُ، وَتَدْبِيرُ الْعَاقِلِ يَكُونُ مُرَتَّباً."
10,2,"As the people’s judge, so the officials; as the head of a city, so the inhabitants."," كَمَا يَكُونُ قَاضِي الشَّعْبِ، يَكُونُ الْخَادِمُونَ لَهُ، وَكَمَا يَكُونُ رَئِيسُ الْمَدِينَةِ، يَكُونُ جَمِيعُ سُكَّانِهَا."
10,3,"A reckless king destroys his people, but a city grows through the intelligence of its princes."," الْمَلِكُ الْفَاقِدُ التَّأْدِيبِ يُدَمِّرُ شَعْبَهُ، وَالْمَدِينَةُ تُعْمَرُ بِعَقْلِ وُلاَتِهَا."
10,4,"Sovereignty over the earth is in the hand of God, who appoints the right person for the right time."," مُلْكُ الأَرْضِ فِي يَدِ الرَّبِّ، فَهُوَ يُقِيمُ عَلَيْهَا فِي الأَوَانِ اللاَّئِقِ مَنْ بِهِ نَفْعُهَا."
10,5,"Sovereignty over everyone is in the hand of God, who imparts his majesty to the ruler."," فَوْزُ الرَّجُلِ فِي يَدِ الرَّبِّ، وَعَلَى وَجْهِ الْكَاتِبِ يَجْعَلُ مَجْدَهُ."
10,6,"No matter what the wrong, never harm your neighbor or go the way of arrogance."," إِذَا ظَلَمَكَ الْقَرِيبُ فِي شَيْءٍ، فَلاَ تَحْنَقْ عَلَيْهِ، وَلاَ تَأْتِ شَيْئاً مِنْ أُمُورِ الشَّتْمِ."
10,7,"Odious to the Lord and to mortals is pride, and for both oppression is a crime."," الْكِبْرِيَاءُ مَمْقُوتَةٌ عِنْدَ الرَّبِّ وَالنَّاسِ، وَشَأْنُهَا ارْتِكَابُ الإِثْمِ أَمَامَ الْفَرِيقَيْنِ."
10,8,Sovereignty is transferred from one people to another because of the lawlessness of the proud., إِنَّمَا يُنْقَلُ الْمُلْكُ مِنْ أُمَّةٍ إِلَى أُمَّةٍ لأَجْلِ الْمَظَالِمِ وَالشَّتَائِمِ وَالأَمْوَالِ.
10,9,Why are dust and ashes proud? Even during life the body decays., لاَ أَحَدٌ أَقْبَحَ جُرْماً مِنَ البَخِيلِ. لِمَاذَا يَتَكَبَّرُ التُّرَابُ وَالرَّمَادُ؟
10,10,There is not a more wicked thing than to love money: for such a one setteth even his own soul to sale: because while he liveth he hath cast away his bowels.," لاَ أَحَدٌ أَكْبَرَ إِثْماً مِمَّنْ يُحِبُّ الْمَالَ، لأَنَّ ذَاكَ يَجْعَلُ نَفْسَهُ أَيْضاً سِلْعَةً، وَقَدِ اطَّرَحَ أَحْشَاءَهُ مُدَّةَ حَيَاتِهِ."
10,11,All power is of short life. A long sickness is troublesome to the physician., كُلُّ سُلْطَانٍ قَصِيرُ الْبَقَاءِ. إِنَّ الْمَرَضَ الطَّوِيلَ يَثْقُلُ عَلَى الطَّبِيبِ.
10,12,"The physician cutteth off it short sickness: so also a king is to day, and to morrow he shall die."," فَيَحْسِمُ الطَّبِيبُ الْمَرَضَ قَبْلَ أَنْ يَطُولَ، هكَذَا الْمَلِكُ يَتَسَلَّطُ الْيَوْمَ وَفِي غَدٍ يَمُوتُ."
10,13,"For when a man shall die, he shall inherit serpents, end beasts, and worms.", وَالإِنْسَانُ عِنْدَ مَمَاتِهِ يَرِثُ الأَفَاعِيَ وَالْوُحُوشَ وَالدُّودَ.
10,14,"The beginning of the pride of man, is to fall off from God:"," أَوَّلُ كِبْرِيَاءِ الإِنْسَانِ ارْتِدَادُهُ عَنِ الرَّبِّ،"
10,15,"Because his heart is departed from him that made him: for pride is the beginning of all sin: be that holdeth it, shall be filled with maledictions, and it shall ruin him in the end."," إِذْ يَرْجِعُ قَلْبُهُ عَنْ صَانِعِهِ. فَالْكِبْرِيَاءُ أَوَّلُ الْخَطَاءِ، وَمَنْ رَسَخَتْ فِيهِ فَاضَ أَرْجَاساً."
10,16,"Therefore hath the Lord disgraced the assemblies of the wicked, and hath utterly destroyed them."," وَلِذلِكَ أَنْزَلَ الرَّبُّ بِأَصْحَابِهَا نَوَازِلَ غَرِيبَةً، وَدَمَّرَهُمْ عَنْ آخِرِهِمْ."
10,17,"God hath overturned the thrones of proud princes, and hath set up the meek in their stead."," نَقَضَ الرَّبُّ عُرُوشَ السَّلاَطِينِ، وَأَجْلَسَ الْوُدَعَاءَ مَكَانَهُمْ."
10,18,"God hath made the roots of proud nations to wither, and hath planted the humble of these nations."," قَلَعَ الرَّبُّ أُصُولَ الأُمَمِ، وَغَرَسَ الْمُتَوَاضِعِينَ مَكَانَهُمْ."
10,19,"The Lord hath overthrown the lands of the Gentiles, and hath destroyed them even to the foundation."," قَلَبَ الرَّبُّ بُلْدَانَ الأُمَمِ، وَأَبَادَهَا إِلَى أُسُسِ الأَرْضِ."
10,20,"He hath made some of them to wither away, and hath destroyed them, and hath made the memory of them to cease from the earth."," أَقْحَلَ بَعْضَهَا، وَأَبَادَ سُكَّانَهَا، وَأَزَالَ مِنَ الأَرْضِ ذِكْرَهُمْ."
10,21,"God hath abolished the memory of the proud, and hath preserved the memory of them that are humble in mind."," مَحَا الرَّبُّ ذِكْرَ الْمُتَكَبِّرِينَ، وَأَبْقَى ذِكْرَ الْمُتَوَاضِعِينَ بِالرُّوحِ."
10,22,Pride was not made for men: nor wrath for the race of women.," لَمْ تُخْلَقِ الْكِبْرِيَاءُ مَعَ النَّاسِ، وَلاَ الْغَضَبُ مَعَ مَوَالِيدِ النِّسَاءِ."
10,23,"That seed of men shall be honoured, which feareth God: but that seed shall be dishonoured, which transgresseth the commandments of the Lord.", أَيُّ نَسْلٍ هُوَ الْكَرِيمُ؟ نَسْلُ الإِنْسَانِ. أَيُّ نَسْلٍ هُوَ الْكَرِيمُ؟ الْمُتَّقُونَ لِلرَّبِّ. أَيُّ نَسْلٍ هُوَ اللَّئِيمُ؟ نَسْلُ الإِنْسَانِ. أَيُّ نَسْلٍ هُوَ اللَّئِيمُ؟ الْمُتَعَدُّونَ لِلْوَصَايَا.
10,24,"In the midst of brethren their chief is honourable: so shall they that fear the Lord, be in his eyes."," فِيمَا بَيْنَ الإِخْوَةِ يَكُونُ رَئِيسُهُمْ مُكَرَّماً، هكَذَا فِي عَيْنَيِ الرَّبِّ الَّذِينَ يَتَّقُونَهُ."
10,25,"The fear of God is the glory of the rich, and of the honourable, and of the poor:", الْغَنِيُّ وَالْمَجِيدُ وَالْفَقِيرُ فَخْرُهُمْ مَخَافَةُ الرَّبِّ.
10,26,"Despise not a just man that is poor, and do not magnify a sinful man that is rich."," لَيْسَ مِنَ الْحَقِّ أَنْ يُهَانَ الْفَقِيرُ الْعَاقِلُ، وَلاَ مِنَ اللاَّئِقِ أَنْ يُكْرَمَ الرَّجُلُ الْخَاطِئُ."
10,27,"The great man, and the judge, and the mighty is in honour: and there is none greater than he that feareth God."," الْعَظِيمُ وَالْقَاضِي وَالْمُقْتَدِرُ يُكْرَمُونَ، وَلَيْسَ أَحَدٌ مِنْهُمْ أَعْظَمَ مِمَّنْ يَتَّقِي الرَّبَّ."
10,28,"They that are free shall serve a servant that is wise: and a man that is prudent and well instructed will not murmur when he is reproved; and he that is ignorant, shall not be honoured."," الْعَبْدُ الْحَكِيمُ يَخْدُمُهُ الأَحْرَارُ، وَالرَّجُلُ الْعَاقِلُ لاَ يَتَذَمَّرُ."
10,29,"Extol not thyself in doing thy work, and linger not in the time of distress:"," لاَ تَعْتَلَّ عَنِ الاِشْتِغَالِ بِالأَعْمَالِ، وَلاَ تَنْتَفِخْ فِي وَقْتِ الإِعْسَارِ."
10,30,"Better is he that laboureth, and aboundeth in all things, than he that boasteth himself and wanteth bread."," فَإِنَّ الَّذِي يَشْتَغِلُ بِكُلِّ عَمَلٍ، خَيْرٌ مِمَّنْ يَتَمَشَّى أَوْ يَنْتَفِخُ وَهُوَ فِي فَاقَةٍ إِلَى الْخُبْزِ"
10,31,"My son, keep thy soul in meekness, and give it honour according to its desert."," يَا بُنَيَّ، مَجِّدْ نَفْسَكَ بالْوَدَاعَةِ، وَأَعْطِ لَهَا مِنَ الْكَرَامَةِ مَا تَسْتَحِقُّ."
10,32,Who will justify him that sinneth against his own soul? and who will honour him that dishonoureth his own soul?, مَنْ خَطِئَ إِلَى نَفْسِهِ فَمَنْ يُزَكِّيهِ؟ وَمَنْ يُكْرِمُ الَّذِي يُهِينُ حَيَاتَهُ؟
10,33,The poor man is glorified by his discipline and fear: and there is a man that is honoured for his wealth.," الْفَقِيرُ يُكْرَمُ لأَجْلِ عَمَلِهِ، وَالْغَنِيُّ يُكْرَمُ لأَجْلِ غِنَاهُ"
10,34,"But he that is glorified in poverty, how much more in wealth? and he that is glorified in wealth, let him fear poverty.", مَنْ أُكْرِمَ مَعَ الْفَقْرِ فَكَيْفَ مَعَ الْغِنَى؟ وَمَنْ أُهِينَ مَعَ الْغِنَى فَكَيْفَ مَعَ الْفَقْرِ؟
11,1,"The wisdom of the humble shall exalt his head, and shall make him sit in the midst of great men."," حِكْمَةُ الْوَضِيعِ تَرْفَعُ رَأْسَهُ، وَتُجْلِسُهُ فِي جَمَاعَةِ الْعُظَمَاءِ."
11,2,"Praise not a man for his beauty, neither despise a man for his look."," لاَ تَمْدَحِ الرَّجُلَ لِجَمَالِهِ، وَلاَ تَذُمِّ الإِنْسَانَ لِمَنْظَرِهِ."
11,3,"The bee is small among flying things, but her fruit hath the chiefest sweetness."," النَّحْلُ صَغِيرٌ فِي الطُّيُورِ، وَجَنَاهُ رَأْسُ كُلِّ حَلاَوَةٍ."
11,4,"Glory not in apparel at any time, and be not exalted in the day of thy honour: for the works of the Highest only are wonderful, and his works are glorious, and secret, end hidden."," لاَ تَفْتَخِرْ بِتَرَدِّي الثِّيَابِ، وَلاَ تَتَرَفَّعْ فِي يَوْمِ الْكَرَامَةِ؛ فَإِن أَعْمَالَ الرَّبِّ عَجِيبَةٌ، وَأَفْعَالَهُ خَفِيَّةٌ عَنِ الْبَشَرِ."
11,5,"Many tyrants have sat on the throne, and he whom no man would think on, hath worn the crown."," كَثِيرُونَ مِنَ الْمُتَسَلِّطِينَ جَلَسُوا عَلَى التُّرَابِ، وَالْخَامِلُ الذِّكْرِ لَبِسَ التَّاجَ."
11,6,"Many mighty men have been greatly brought down, and the glorious have been delivered into the hand of others."," كَثِيرُونَ مِنَ الْمُقْتَدِرِينَ لَحِقَهُمْ أَشَدُّ الْهَوَانِ، وَالْمُكَرَّمُونَ سُلِّمُوا إِلَى أَيْدِي الآخَرِينَ."
11,7,"Before thou inquire, blame no man: and when thou hast inquired, reprove justly.", لاَ تَذُمَّ قَبْلَ أَنْ تَفْحَصَ. تَفْهَّمْ أَوَّلاً ثُمَّ وَبِّخْ.
11,8,"Before thou hear, answer not a word: and interrupt not others in the midst of their discourse."," لاَ تُجَاوِبْ قَبْلَ أَنْ تَسْمَعَ، وَلاَ تَعْتَرِضْ حَدِيثَ أَحَدٍ قَبْلَ تَمَامِهِ."
11,9,"Strive not in a matter which doth not concern thee, and sit not in judgment with sinners."," لاَ تُجَادِلْ فِي أَمْرٍ لاَ يَعْنِيكَ، وَلاَ تَجْلِسْ لِلْقَضَاءِ مَعَ الْخَطَأَةِ."
11,10,"My son, meddle not with many matters: and if thou be rich, thou shalt not be free from sin: for if thou pursue after thou shalt not overtake: and if thou run before thou shalt not escape."," يَا بُنَيَّ، لاَ تَتَشَاغَلْ بِأَعْمَالٍ كَثِيرَةٍ؛ فَإِنَّكَ إِنْ أَكْثَرْتَ مِنْهَا لَمْ تَخْلُ مِنْ مَلاَمٍ. إِنْ تَتَبَّعْتَهَا لَمْ تَحُشْهَا، وَإِنْ سَبَقْتَهَا لَمْ تَنْجُ."
11,11,"There is an ungodly man that laboureth, and maketh haste, and is in sorrow, and is so much the more in want.", رُبَّ إِنْسَانٍ يَنْصَبُ وَيَتْعَبُ وَيَجِدُّ وَلاَ يَزْدَادُ إِلاَّ فَاقَةً!
11,12,"Again, there is an inactive man that wanteth help, is very weak in ability, and full of poverty:"," وَرُبَّ إِنْسَانٍ بَلِيدٍ، فَاقِدِ الْمَدَدِ، قَلِيلِ الْقُوَّةِ، كَثِيرِ الْفَقْرِ،"
11,13,"Yet the eye of God hath looked upon him for good, and hath lifted him up from his low estate, and hath exalted his head: and many have wondered at him, and have glorified God."," نَظَرَتْ إِلَيْهِ عَيْنَا الرَّبِّ بِالْخَيْرِ، فَنَعَشَهُ مِنْ ضَعَتِهِ، وَرَفَعَ رَأْسَهُ فَتَعَجَّبَ مِنْهُ كَثِيرُونَ."
11,14,"Good things and evil, life and death, poverty and riches, are from God."," الْخَيْرُ وَالشَّرُّ، الْحَيَاةُ وَالْمَوْتُ، الْفَقْرُ وَالْغِنَى مِنْ عِنْدِ الرَّبِّ."
11,15,"Wisdom and discipline, and the knowledge of the law are with God. Love and the ways of good things are with him", الْحِكْمَةُ وَالْعِلْمُ وَمَعْرِفَةُ الشَّرِيعَةِ مِنْ عِنْدِ الرَّبِّ. الْمَحَبَّةُ وَطُرُقُ الأَعْمَالِ الصَّالِحَةِ مِنْ عِنْدِهِ.
11,16,"Error and darkness are created with sinners: and they that glory in evil things, grow old in evil."," الضَّلاَلُ وَالظُّلْمَةُ خُلِقَا مَعَ الْخَطَأَةِ، وَالَّذِينَ يَرْتَاحُونَ إِلَى الشَّرِّ، فِي الشَّرِّ يَشِيخُونَ."
11,17,"The gift of God abideth with the just, and his advancement shall have success for ever."," عَطِيَّةُ الرَّبِّ تَدُومُ لِلأَتْقِيَاءِ، وَمَرْضَاتُهُ تَفُوزُ إِلَى الأَبَدِ."
11,18,"There is one that is enriched by living sparingly, and this is the portion of his reward."," رُبَّ غَنِيٍّ اسْتَغْنَى بِاهتِمَامِهِ وَإِمْسَاكِهِ، وَإِنَّمَا حَظُّهُ مِنْ أُجْرَتِهِ،"
11,19,"In that he saith: I have found me rest, and now I will eat of my goods alone:"," أَنْ يَقُولَ: «قَدْ بَلَغْتُ الرَّاحَةَ، وَأَنَا الآنَ آكُلُ مِنْ خَيْرَاتِي»،"
11,20,"And he knoweth not what time shall pass, and that death approacheth, and that he must leave all to others, and shall die.", وَهُوَ لاَ يَعْلَمُ كَمْ يَمْضِي مِنَ الزَّمَانِ حَتَّى يَتْرُكَ ذلِكَ لِغَيْرِهِ وَيَمُوتَ.
11,21,"Be steadfast in thy covenant, and be conversant therein, and grow old in the work of thy commandments."," أَقِمْ عَلَى عَهْدِكَ، وَثَابِرْ عَلَيْهِ، وَشِخْ فِي عَمَلِكَ."
11,22,"Abide not in the works of sinners. But trust in God, and stay in thy place.", لاَ تَعْجَبْ مِنْ أَعْمَالِ الْخَطَأَةِ. آمِنْ بِالرَّبِّ وَابَقَ عَلَى جَهْدِكَ.
11,23,For it is easy in the eyes of God on a sudden to make the poor man rich.," فَإِنَّهُ هَيِّنٌ فِي عَيْنَيِ الرَّبِّ، أَنْ يُغْنِيَ الْمِسْكِينَ فِي الْحَالِ بَغْتَةً."
11,24,"The blessing of God maketh haste to reward the just, and in a swift hour his blessing beareth fruit."," بَرَكَةُ الرَّبِّ فِي أُجْرَةِ الْتَّقِيِّ، وَهُوَ فِي لَحْظَةٍ يَجْعَلُ بَرَكَتَهُ مُزْهِرَةً."
11,25,"Say not: What need I, and what good shall I have by this?"," لاَ تَقُلْ: «أَيُّ حَاجَةٍ لِي، وَأَيُّ خَيْرٍ يَحْصُلُ لِي مُنْذُ الآنَ»."
11,26,Say not: I am sufficient for myself: and what shall I be made worse by this?," لاَ تَقُلْ: «لِي مَا يَكْفِينِي، فَلِمَ أَتَعَنَّى مُنْذُ الآنَ؟»"
11,27,In the day of good things be not unmindful of evils: and in the day of evils be not unmindful of good things:," إِنَّ الْبُؤُوسَ تُنْسَى فِي يَوْمِ الْنِّعَمِ، وَالْنِعَمَ لاَ تُذْكَرُ فِي يَوْمِ الْبُؤُوسِ."
11,28,For it is easy before God in the day of death to reward every one according to his ways., فَإِنَّهُ هَيِّنٌ عِنْدَ الرَّبِّ أَنْ يُجَازِيَ الإِنْسَانِ بِحَسَبِ طُرُقِهِ يَوْمَ الْمَوْتِ.
11,29,"The affliction of an hour maketh one forget great delights, and in the end of a man is the disclosing of his works."," شَرُّ سَاعَةٍ يُنْسِي اللَّذَّاتِ، وَفِي وَفَاةِ الإِنْسَانِ انْكِشَافُ أَعْمَالِهِ."
11,30,"Praise not any man before death, for a man is known by his children.", لاَ تُغَبِّطْ أَحَداً قَبْلَ مَوْتِهِ. إِنَّ الرَّجُلَ يُعْرَفُ بِبَنِيهِ.
11,31,Bring not every man into thy house: for many are the snares of the deceitful., لاَ تُدْخِلْ كُلَّ إِنْسَانٍ إِلَى بَيْتِكَ؛ فَإِنَّ مَكَايِدَ الْغَشَّاشِ كَثِيرَةٌ.
11,32,"For as corrupted bowels send forth stinking breath, and as the partridge is brought into the cage, and as the roe into the snare: so also is the heart of the proud, and as a spy that looketh on the fall of his neighbour."," كَصِفَةِ الْحَجَلِ الصَّيَّادِ فِي الْقَفَصِ، صِفَةُ قَلْبِ الْمُتَكَبِّرِ، وَهُوَ كَرَاصِدٍ يَرْقُبُ السُّقُوطَ."
11,33,"For he lieth in wait and turneth good into evil, and on the elect he will lay a blot."," فَإِنَّهُ يَكْمُنُ، مُحَوِّلاً الْخَيْرَ إِلَى الشَّرِّ، وَيَصِمُ الْمُخْتَارِينَ بِالنَّقَائِصِ."
11,34,"Of one spark cometh a great fire, and of one deceitful man much blood: and a sinful man lieth in wait for blood."," مِنْ شَرَارَةٍ وَاحِدَةٍ يَكْثُرُ الْحَرِيقُ، وَالرَّجُلُ الْخَاطِئُ يَكْمُنُ لِلدَّمِ."
11,35,"Take heed to thyself of a mischievous man, for he worketh evils: lest he bring upon thee reproach for ever."," احْذَرْ مِنَ الْخَبِيثِ الَّذِي يَخْتَرِعُ الْمَسَاوِئَ، لِئَلاَّ يَجْلُبَ عَلَيْكَ عَاراً إِلَى الأَبَدِ."
11,36,"Receive a stranger in, and he shall overthrow thee with a whirlwind, and shall turn thee out of thy own."," أَدْخِلِ الأَجْنَبِيَّ إِلَى بَيْتِكَ؛ فَيَقْلِبَ أَحْوَالَكَ بِالْمَشَاغِبِ، وَيَطْرُدَكَ عَنْ خَاصَّتِكَ."
12,1,"If thou do good, know to whom thou dost it, and there shall be much thanks for thy good deeds."," إِذَا أَحْسَنْتَ، فَاعْلَمْ إِلَى مَنْ تُحْسِنُ، فَيَكُونَ مَعْرُوفُكَ مَرْضِيًّا."
12,2,"Do good to the just, and thou shalt find great recompense: and if not of him, assuredly of the Lord.", أَحْسِنْ إِلَى الْتَّقِيِّ فَتَنَالَ جَزَاءً. إِنْ لَمْ يَكُنْ مِنْ عِنْدِهِ فَمِنْ عِنْدِ الْعَلِيِّ.
12,3,"For there is no good for him that is always occupied in evil, and that giveth no alms: for the Highest hateth sinners, and hath mercy on the penitent."," لاَ خَيْرَ لِمَنْ يُوَاظِبُ عَلَى الشَّرِّ وَلاَ يَتَصَدَّقُ، لأَنَّ الْعَلِيَّ يَمْقُتُ الْخَطَأَةَ، وَيَرْحَمُ التَّائِبِينَ."
12,4,"Give to the merciful and uphold not the sinner: God will repay vengeance to the ungodly and to sinners, and keep them against the day of vengeance."," أَعْطِ الْتَّقِيَّ وَلاَ تُمِدِّ الْخَاطِئَ؛ فَإِنَّهُ سَيَنْتَقِمُ مِنَ الْمُنَافِقِينَ وَالْخَطَأَةِ، لكِنَّهُ يَحْفَظُهُمْ لِيَوْمِ الانْتِقَامِ."
12,5,"Give to the good, and receive not a sinner."," أَعْطِ الصَّالِحَ، وَلاَ تُؤَاسِ الْخَاطِئَ."
12,6,"Do good to the humble, and give not to the ungodly: hold back thy bread, and give it not to him, lest thereby he overmaster thee."," أَحْسِنْ إِلَى الْمُتَوَاضِعِ، وَلاَ تُعْطِ الْمُنَافِقَ. امْنَعْ خُبْزَكَ وَلاَ تُعْطِهِ لَهُ، لِئَلاَّ يَتَقَوَّى بِهِ عَلَيْكَ،"
12,7,"For thou shalt receive twice as much evil for all the good thou shalt have done to him: for the Highest also hateth sinners, and will repay vengeance to the ungodly."," فَتُصَادِفَ مِنَ الشَّرِّ أَضْعَافَ كُلِّ مَا كُنْتَ تَصْنَعُ إِلَيْهِ مِنَ الْمَعْرُوفِ. إِنَّ الْعَلِيَّ يَمْقُتُ الْخَطَأَةَ، وَيُكَافِئُ الْمُنَافِقِينَ بِالاِنْتِقَامِ."
12,8,"A friend shall not be known in prosperity, and an enemy shall not be hidden in adversity."," لاَ يُعْرَفُ الصَّدِيقُ فِي السَّرَّاءِ، وَلاَ يَخْفَى الْعَدُوُّ فِي الضَّرَّاءِ."
12,9,"In the prosperity of a man, his enemies are grieved: and a friend is known in his adversity."," فِي سَرَّاءِ الرَّجُلِ، أَعْدَاؤُهُ مَحْزُونُونَ، وَفِي ضَرَّائِهِ، الصَّدِيقُ أَيْضاً يَنْصَرِفُ."
12,10,Never trust thy enemy: for as a brass pot his wickedness rusteth:," لاَ تَثِقْ بِعَدُوِّكَ أَبَداً، فَإِنَّ خُبْثَهُ كَصَدَإِ النُّحَاسِ."
12,11,"11Though he humble himself and go crouching, yet take good heed and beware of him."," وَإِنْ كَانَ مُتَوَاضِعاً يَمْشِي مُطْرِقاً، فَتَنَبَّهْ لِنَفْسِكَ وَتَحَرَّزْ مِنْهُ؛ فَإِنَّكَ تَكُونُ مَعَهُ كَمَنْ جَلاَ مِرْآةً، وَسَتَعْلَمُ أَنَّ نَقَاءَهَا مِنَ الصَّدَإِ لاَ يَدُومُ."
12,12,"Set him not by thee, neither let him sit on thy right hand, lest he turn into thy place, and seek to take thy seat: and at the last thou acknowledge my words, and be pricked with my sayings."," لاَ تَجْعَلْهُ قَرِيباً مِنْكَ، لِئَلاَّ يَقْلِبَكَ وَيُقِيمَ فِي مَكَانِكَ. لاَ تُجْلِسْهُ عَنْ يَمِينِكَ، لِئَلاَّ يَطْمَعَ فِي كُرْسِيِّكَ. وَأَخِيراً تَفْهَمُ كَلاَمِي وَتُنْخَسُ بِأَقْوَالِي."
12,13,"Who will pity an enchanter struck by a serpent, or any that come near wild beasts? so is it with him that keepeth company with a wicked man, and is involved in his sins."," مَنْ يَرْحَمُ رَاقِياً قَدْ لَدَغَتْهُ الْحَيَّةُ؟ أَوْ يُشْفِقُ عَلَى الَّذِينَ يَدْنُونَ مِنَ الْوُحُوشِ؟ هكَذَا الَّذِي يُسَايِرُ الرَّجُلَ الْخَاطِئَ، يَمْتَزِجُ بِخَطَايَاهُ."
12,14,"For an hour he will abide with thee: but if thou begin to decline, he will not endure it."," إِنَّهُ يَلْبَثُ مَعَكَ سَاعَةً، وَإِنْ مِلْتَ لاَ يَثْبُتُ."
12,15,"An enemy speaketh sweetly with his lips, but in his heart he lieth in wait, to throw thee into a pit."," الْعَدُوُّ يُظْهِرُ حَلاَوَةً مِنْ شَفَتَيْهِ، وَفِي قَلْبِهِ يَأْتَمِرُ أَنْ يُسْقِطَكَ فِي الْحُفْرَةِ."
12,16,An enemy weepeth with his eyes: but if he find an opportunity he will not be satisfied with blood:," الْعَدُوُّ تَدْمَعُ عَيْنَاهُ، وَإِنْ صَادَفَ فُرْصَةً يَشْبَعُ مِنَ الدَّمِ."
12,17,"And if evils come upon thee, thou shalt find him there first."," إِنْ صَادَفَكَ شَرٌّ، وَجَدْتَهُ هُنَاكَ قَدْ سَبَقَكَ،"
12,18,"An enemy hath tears in his eyes, and while he pretendeth to help thee, will undermine thy feet."," وَفِيمَا يُوهِمُكَ أَنَّهُ مُعِينٌ لَكَ، يَعْقِلُ رِجْلَكَ."
12,19,"He will shake his head, and clap his hands, and whisper much, and change his countenance."," يَهُزُّ رَأْسَهُ وَيُصَفِّقُ بِيَدَيْهِ، وَيَهْمِسُ بِأَشْيَاءَ كَثِيرَةٍ، وَيُغَيِّرُ وَجْهَهُ."
13,1,"He that toucheth pitch, shall be defiled with it: and he that hath fellowship with the proud, shall put on pride."," مَنْ لَمَسَ الْقِيرَ تَوَسَّخَ، وَمَنْ قَارَنَ الْمُتَكَبِّرَ أَشْبَهَهُ."
