chapter,verse,en,ar
5,11,"Or as when a bird flieth through the air, of the passage of which no mark can be found, but only the sound of the wings beating the light air, and parting it by the force of her flight; she moved her wings, and hath flown through, and there is no mark found afterwards of her way:"," أَوْ كَطَائِرٍ يَطِيرُ فِي الْجَوِّ؛ فَلاَ يَبْقَى دَلِيلٌ عَلَى مَسِيرِهِ. يَضْرِبُ الرِّيحَ الْخَفِيفَةَ بِقَوَادِمِهِ، وَيَشُقُّ الْهَوَاءَ بِشِدَّةِ سُرْعَتِهِ، وَبِرَفْرَفَةِ جَنَاحَيْهِ يَعْبُرُ، ثُمَّ لاَ تَجِدُ لِمُرُورِهِ مِنْ عَلاَمَةٍ."
5,12,"Or as when an arrow is shot at a mark, the divided air presently cometh together again, so that the passage thereof is not known:"," أَوْ كَسَهْمٍ يُرْمَى إِلَى الْهَدَفِ؛ فَيُخْرَقُ بِهِ الْهَوَاءُ، وَلِوَقْتِهِ يَعُودُ إِلَى حَالِهِ، حَتَّى لاَ يُعْرَفُ مَمَرُّ السَّهْمِ."
5,13,"So we also being born, forthwith ceased to be: and have been able to shew no mark of virtue: but are consumed in our wickedness."," كَذلِكَ نَحْنُ، وُلِدْنَا ثُمَّ اضْمَحْلَلْنَا، وَلَمْ يَكُنْ لَنَا أَنْ نُبْدِيَ عَلاَمَةَ فَضِيلَةٍ، بَلْ فَنِينَا فِي رَذِيلَتِنَا»."
5,14,Such things as these the sinners said in hell:, كَذَا قَالَ الْخُطَاةُ فِي الْجَحِيمِ.
5,15,"For the hope of the wicked is as dust, which is blown away with the wind, and as a thin froth which is dispersed by the storm: and a smoke that is scattered abroad by the wind: and as the remembrance of a guest of one day that passeth by."," لأَنَّ رَجَاءَ الْمُنَافِقِ كَغُبَارٍ تَذْهَبُ بِهِ الرِّيحُ، وَكَزَبَدٍ رَقِيقٍ تُطَارِدُهُ الزَّوْبَعَةُ، وَكَدُخَانٍ تُبَدِّدُهُ الرِّيحُ، وَكَذِكْرِ ضَيْفٍ نَزَلَ يَوْماً ثُمَّ ارْتَحَلَ."
5,16,"But the just shall live for evermore: and their reward is with the Lord, and the care of them with the most High."," أَمَّا الصِّدِّيقُونَ فَسَيَحْيَوْنَ إِلَى الأَبَدِ، وَعِنْدَ الرَّبِّ ثَوَابُهُمْ، وَلَهُمْ عِنَايَةٌ مِنْ لَدُنِ الْعَلِيِّ."
5,17,"Therefore shall they receive a kingdom of glory, and a crown of beauty at the hand of the Lord: for with his right hand he will cover them, and with his holy arm he will defend them."," فَلِذلِكَ سَيَنَالُونَ مُلْكَ الْكَرَامَةِ، وَتَاجَ الْجَمَالِ مِنْ يَدِ الرَّبِّ، لأَنَّهُ يَسْتُرُهُمْ بِيَمِينِهِ وَبِذِرَاعِهِ يَقِيهِمْ."
5,18,"And his zeal will take armour, and he will arm the creature for the revenge of his enemies.", يَتَسَلَّحُ بِغَيْرَتِهِ وَيُسَلِّحُ الْخَلْقَ لِلاِنْتِقَامِ مِنَ الأَعْدَاءِ.
5,19,"He will put on justice as a breastplate, and will take true judgment instead of a helmet."," يَلْبَسُ الْبِرَّ دِرْعاً وَحُكْمَ الْحَقِّ خُوذَةً،"
5,20,He will take equity for an invincible shield:," وَيَتَّخِذُ الْقَدَاسَةَ تُرْساً لاَ يُقْهَرُ،"
5,21,"And he will sharpen his severe wrath for a spear, and the whole world shall fight with him against the unwise."," وَيُحَدِّدُ غَضَبَهُ سَيْفاً مَاضِياً، وَالْعَالَمُ يُحَارِبُ مَعَهُ الْجُهَّالَ."
5,22,"Then shafts of lightning shall go directly from the clouds, as from a bow well bent, they shall be shot out, and shall fly to the mark."," فَتَنْطَلِقُ صَوَاعِقُ الْبُرُوقِ انْطِلاَقاً لاَ يُخْطِئُ، وَعَنْ قَوْسِ الْغُيُومِ الْمُحْكَمَةِ التَّوْتِيرِ تَطِيرُ إِلَى الْهَدَفِ."
5,23,"And thick hail shall be cast upon them from the stone casting wrath: the water of the sea shall rage against them, and the rivers shall run together in a terrible manner."," وَسُخْطُهُ يَرْجُمُهُمْ بِبَرَدٍ ضَخْمٍ، وَمِيَاهُ الْبِحَارِ تَسْتَشِيطُ عَلَيْهِمْ، وَالأَنْهَارُ تَلْتَقِي بِطُغْيَانٍ شَدِيدٍ."
5,24,"A mighty wind shall stand up against them, and as a whirlwind shall divide them: and their iniquity shall bring all the earth to a desert, and wickedness shall overthrow the thrones of the mighty."," وَتَثُورُ عَلَيْهِمْ رِيحٌ شَدِيدَةٌ زَوْبَعَةٌ تُذَرِّيهِمْ، وَالإِثْمُ يُدَمِّرُ جَمِيعَ الأَرْضِ، وَالْفُجُورُ يَقْلِبُ عُرُوشَ الْمُقْتَدِرِينَ."
6,1,"Wisdom is better than strength, and a wise man is better than a strong man."," الْحِكْمَةُ خَيْرٌ مِنَ الْقُوَّةِ، وَالْحَكِيمُ أَفْضَلُ مِنَ الْجَبَّارِ."
6,2,"Hear therefore, ye kings, and understand: learn, ye that are judges of the ends of the earth."," وَأَنْتُمْ أَيُّهَا الْمُلُوكُ، فَاسْمَعُوا وَتَعَقَّلُوا، وَيَا قُضَاةَ أَقَاصِي الأَرْضِ، اتَّعِظُوا."
6,3,"Give ear, you that rule the people, and that please yourselves in multitudes of nations:"," أَصْغُوا أَيُّهَا الْمُتَسَلِّطُونَ عَلَى الْجَمَاهِيرِ، الْمُفْتَخِرُونَ بِجُمُوعِ الأُمَمِ،"
6,4,"For power is given you by the Lord, and strength by the most High, who will examine your works, and search out your thoughts:"," فَإِن سُلْطَانَكُمْ مِنَ الرَّبِّ، وَقُدْرَتَكُمْ مِنَ الْعَلِيِّ، الَّذِي سَيَفْحَصُ أَعْمَالَكُمْ، وَيَسْتَقْصِي نِيَّاتِكُمْ"
6,5,"Because being ministers of his kingdom, you have not judged rightly, nor kept the law of justice, nor walked according to the will of God."," فَإِنَّكُمْ أَنْتُمُ الْخَادِمِينَ لِمُلْكِهِ، لَمْ تَحْكُمُوا حُكْمَ الْحَقِّ، وَلَمْ تَحْفَظُوا الشَّرِيعَةَ، وَلَمْ تَسِيرُوا بِحَسَبِ مَشِيئَةِ اللهِ."
6,6,Horribly and speedily will he appear to you: for a most severe judgment shall be for them that bear rule.," فَسَيَطْلُعُ عَلَيْكُمْ بَغْتَةً مَطْلَعاً مُخِيفاً، لأَنَّهُ سَيُمْضَى عَلَى الْحُكَّامِ قَضَاءٌ شَدِيدٌ."
6,7,"For to him that is little, mercy is granted: but the mighty shall be mightily tormented."," فَإِنَّ الصَّغِيرَ أَهْلٌ لِلرَّحْمَةِ، أَمَّا أَرْبَابُ الْقُوَّةِ فَبِقُوَّةٍ يُفْحَصُونَ."
6,8,"For God will not except any man's person, neither will he stand in awe of any man's greatness: for he made the little and the great, and he hath equally care of all."," وَرَبُّ الْجَمِيعِ لاَ يَسْتَثْنِي أَحَداً، وَلاَ يَهَابُ الْعَظَمَةَ، لأَنَّ الصَّغِيرَ وَالْعَظِيمَ كِلَيْهُمَا صُنْعُهُ عَلَى السَّوَاءِ، وَعِنَايَتُهُ تَعُمُّ الْجَمِيعَ."
6,9,But a greater punishment is ready for the more mighty., لكِنَّ عَلَى الأَشِدَّاءِ امْتِحَاناً شَدِيداً.
6,10,"To you, therefore, O kings, are these my words, that you may learn wisdom, and not fall from it."," إِلَيْكُمْ أَيُّهَا الْمُلُوكُ تَوْجِيهُ كَلاَمِي، لِكَيْ تَتَعَلَّمُوا الْحِكْمَةَ وَلاَ تَسْقُطُوا."
6,11,"For they that have kept just things justly, shall be justified: and they that have learned these things, shall find what to answer."," فَإِن الَّذِينَ يَحْفَظُونَ بِقَدَاسَةٍ مَا هُوَ مُقَدَّسٌ يُقَدَّسُونَ، وَالَّذِينَ يَتَعَلَّمُونَ هذِهِ، يَجِدُونَ مَا يَحْتَجُّونَ بِهِ."
6,12,"Covet ye therefore my words, and love them, and you shall have instruction."," فَابْتَغُوا كَلاَمِي، وَاحْرِصُوا عَلَيْهِ فَتَتَأَدَّبُوا."
6,13,"Wisdom is glorious, and never fadeth away, and is easily seen by them that love her, and is found by them that seek her."," فَإِنَّ الْحِكْمَةَ ذَاتُ بَهَاءٍ وَنَضْرَةٍ لاَ تَذْبُلُ، وَمُشَاهَدَتُهَا مُتَيَسِّرَةٌ لِلَّذِينَ يُحِبُّونَهَا، وَوِجْدَانُهَا سَهْلٌ عَلَى الَّذِينَ يَلْتَمِسُونَهَا."
6,14,"She preventeth them that covet her, so that she first sheweth herself unto them."," فَهِيَ تَسْبِقُ فَتَتَجَلَّى لِلَّذِينَ يَبْتَغُونَهَا،"
6,15,"He that awaketh early to seek her, shall not labour: for he shall find her sitting at his door."," وَمَنِ ابْتَكَرَ فِي طَلَبِهَا لاَ يَتْعَبُ، لأَنَّهُ يَجِدُهَا جَالِسَةً عِنْدَ أَبْوَابِهِ."
6,16,"To think therefore upon her, is perfect understanding: and he that watcheth for her, shall quickly be secure."," فَالتَّأَمُّلُ فِيهَا كَمَالُ الْفِطْنَةِ، وَمَنْ سَهِرَ لأَجْلِهَا فَلاَ يَلْبَثُ لَهُ هَمٌّ."
6,17,"For she goeth about seeking such as are worthy of her, and she sheweth herself to them cheerfully in the ways, and meeteth them with all providence."," لأَنَّهَا تَجُولُ فِي طَلَبِ الَّذِينَ هُمْ أَهْلٌ لَهَا، وَتَتَمَثَّلُ لَهُمْ فِي الطُّرُقِ بَاسِمَةً، وَتَتَلَقَّاهُمْ كُلَّمَا تَأَمَّلُوا فِيهَا."
6,18,For the beginning of her is the most true desire of discipline., فَأَوَّلُهَا الْخُلُوصُ فِي ابْتِغَاءِ التَّأْدِيبِ.
6,19,And the care of discipline is love: and love is the keeping of her laws: and the keeping of her laws is the firm foundation of incorruption:," وَتَطَلُّبُ التَّأْدِيبِ هُوَ الْمَحَبَّةُ، وَالْمَحَبَّةُ حِفْظُ الشَّرَائِعِ، وَمُرَاعَاةُ الشَّرَائِعِ ثَبَاتُ الطَّهَارَةِ."
6,20,And incorruption bringeth near to God., وَالطَّهَارَةُ تُقَرِّبُ إِلَى اللهِ.
6,21,Therefore the desire of wisdom bringeth to the everlasting kingdom., فَابْتِغَاءُ الْحِكْمَةِ يُبَلِّغُ إِلَى الْمَلَكُوتِ.
6,22,"If then your delight be in thrones, and sceptres, O ye kings of the people, love wisdom, that you may reign for ever."," فَإِنْ كُنْتُمْ تَلْتَذُّونَ بِالْعَرْشِ وَالصَّوْلَجَانِ، يَا مُلُوكَ الشُّعُوبِ، فَأَكْرِمُوا الْحِكْمَةَ لِكَيْ تَمْلِكُوا إِلَى الأَبَدِ،"
6,23,"Love the light of wisdom, all ye that bear rule over peoples.", وَأَحِبُّوا نُورَ الْحِكْمَةِ يَا حُكَّامَ الشُّعُوبِ.
6,24,"Now what wisdom is, and what was her origin, I will declare: and I will not hide from you the mysteries of God, but will seek her out from the beginning of her birth, and bring the knowledge of her to light, and will not pass over the truth:"," وَأَنَا أُخْبِرُكُمْ مَا الْحِكْمَةُ وَكَيْفَ صَدَرَتْ، وَلاَ أَكْتُمُ عَنْكُمُ الأَسْرَارَ، لكِنْ أَبْحَثُ عَنْهَا مِنْ أَوَّلِ كَوْنِهَا، وَأَجْعَلُ مَعْرِفَتَهَا بَيِّنَةً، وَلاَ أَتَجَاوَزُ مِنَ الْحَقِّ شَيْئاً،"
6,25,Neither will I go with consuming envy: for such a man shall not be partaker of wisdom.," وَلاَ أَسِيرُ مَعَ مَنْ يَذُوبُ حَسَداً، لأَنَّ مِثْلَ هذَا لاَ حَظَّ لَهُ فِي الْحِكْمَةِ."
6,26,Now the multitude of the wise is the welfare of the whole world: and a wise king is the upholding of the people.," إِنَّ كَثْرَةَ الْحُكَمَاءِ خَلاَصُ الْعَالَمِ، وَالْمَلِكَ الْفَطِنَ ثَبَاتُ الشَّعْبِ،"
6,27,"Receive therefore instruction by my words, and it shall be profitable to you.", فَتَأَدَّبُوا بِأَقْوَالِي وَاسْتَفِيدُوا بِهَا.
7,1,"I myself also am a mortal man, like all others, and of the race of him, that was first made of the earth, and in the womb of my mother I was fashioned to be flesh."," إِنَّمَا أَنَا إِنْسَانٌ يَمُوتُ، مُشَاكِلٌ لِسَائِرِ النَّاسِ، مِنْ جِنْسِ أَوَّلِ مَنْ جُبِلَ مِنَ الأَرْضِ، وَقَدْ صُوِّرْتُ جَسَداً فِي جَوْفِ أُمِّي،"
7,2,"In the time of ten months I was compacted in blood, of the seed of man, and the pleasure of sleep concurring."," وَفِي مُدَّةِ عَشَرَةِ أَشْهُرٍ صُنِعْتُ مِنَ الدَّمِ بِزَرْعِ الرَّجُلِ، وَاللَّذَّةِ الَّتِي تُصَاحِبُ النَّوْمَ."
7,3,"And being born I drew in the common air, and fell upon the earth, that is made alike, and the first voice which I uttered was crying, as all others do."," وَلَمَّا وُلِدْتُ انْتَشَيْتُ هذَا الْهَوَاءَ الشَّائِعَ، وَسَقَطْتُ عَلَى هذِهِ الأَرْضِ الْمُشْتَرَكَةِ، وَأَوَّلَ مَا اسْتَهْلَلْتُ بِالْبُكَاءِ عَلَى حَدِّ الْجَمِيعِ،"
7,4,"I was nursed in swaddling clothes, and with great cares.", وَرُبِّيتُ فِي الْقُمُطِ وَبِاهْتِمَامٍ كَثِيرٍ.
7,5,For none of the kings had any other beginning of birth., فَإِنَّهُ لَيْسَ لِمَلِكٍ بَدْءُ مَوْلِدٍ غَيْرُ هذَا؛
7,6,"For all men have one entrance into life, and the like going out."," بَلْ دُخُولُ الْجَمِيعِ إِلَى الْحَيَاةِ وَاحِدٌ، وَخُرُوجُهُمْ سَوَاءٌ."
7,7,"Wherefore I wished, and understanding was given me: and I called upon God, and the spirit of wisdom came upon me:"," حِينَئِذٍ تَمَنَّيْتُ؛ فَأُوتِيتُ الْفِطْنَةَ، وَدَعَوْتُ فَحَلَّ عَلَيَّ رُوحُ الْحِكْمَةِ."
7,8,"And I preferred her before kingdoms and thrones, and esteemed riches nothing in comparison of her."," فَفَضَّلْتُهَا عَلَى الصَّوَالِجَةِ وَالْعُرُوشِ، وَلَمْ أَحْسَبِ الْغِنَى شَيْئاً بِالْقِيَاسِ إِلَيْهَا،"
7,9,"Neither did I compare unto her any precious stone: for all gold in comparison of her, is as a little sand, and silver in respect to her shall be counted as clay."," وَلَمْ أَعْدِلْ بِهَا الْحَجَرَ الْكَرِيمَ، لأَنَّ جَمِيعَ الذَّهَبِ بِإِزَائِهَا قَلِيلٌ مِنَ الرَّمْلِ، وَالْفِضَّةَ عِنْدَهَا تُحْسَبُ طِيناً."
7,10,"I loved her above health and beauty, and chose to have her instead of light: for her light cannot be put out."," وَأَحْبَبْتُهَا فَوْقَ الْعَافِيَةِ وَالْجَمَالِ، وَاتَّخَذْتُهَا لِي نُوراً، لأَنَّ ضَوْءَهَا لاَ يَغْرُبُ،"
7,11,"Now all good things came to me together with her, and innumerable riches through her hands,"," فَأُوتِيتُ مَعَهَا كُلَّ صِنْفٍ مِنَ الْخَيْرِ، وَنِلْتُ مِنْ يَدَيْهَا غِنًى لاَ يُحْصَى."
7,12,"And I rejoiced in all these: for this wisdom went before me, and I knew not that she was the mother of them all."," فَتَمَتَّعْتُ بِهذِهِ كُلِّهَا، لأَنَّ الْحِكْمَةَ قَائِدَةٌ لَهَا، وَلَمْ أَعْلَمْ أَنَّهَا أُمُّ جَمِيعِهَا."
7,13,"Which I have learned without guile, and communicate without envy, and her riches I hide not."," تَعَلَّمْتُهَا بِغَيْرِ مَكْرٍ، وَأُشْرِكُ فِيهَا بِغَيْرِ حَسَدٍ، وَغِنَاهَا لاَ أَسْتُرُهُ."
7,14,"For she is an infinite treasure to men! which they that use, become the friends of God, being commended for the gift of discipline."," فَإِنَّهَا كَنْزٌ لِلنَّاسِ لاَ يَنْقُصُ، وَالَّذِينَ اسْتَفَادُوا مِنْهُ أُشْرِكُوا فِي مَحَبَّةِ اللهِ، لأَنَّ مَوَاهِبَ التَّأْدِيبِ قَرَّبَتْهُمْ إِلَيْهِ."
7,15,"And God hath given to me to speak as I would, and to conceive thoughts worthy of those things that are given me: because he is the guide of wisdom, and the director of the wise:"," وَقَدْ وَهَبَنِي اللهُ أَنْ أُبْدِيَ عَمَّا فِي نَفْسِي، وَأَنْ أُجْرِيَ فِي خَاطِرِي مَا يَلِيقُ بِمَوَاهِبِهِ؛ فَإِنَّهُ هُوَ الْمُرْشِدُ إِلَى الْحِكْمَةِ وَمُثَقِّفُ الْحُكَمَاءِ."
7,16,"For in his hand are both we, and our words, and all wisdom, and the knowledge and skill of works."," وَفِي يَدِهِ نَحْنُ، وَأَقْوَالُنَا وَالْفِطْنَةُ كُلُّهَا وَمَعْرِفَةُ مَا يُصْنَعُ."
7,17,"For he hath given me the true knowledge of the things that are: to know the disposition of the whole world, and the virtues of the elements,"," وَوَهَبَنِي عِلْماً يَقِيناً بِالأَكْوَانِ، حَتَّى أَعْرِفَ نِظَامَ الْعَالَمِ وَقُوَّاتِ الْعَنَاصِرِ،"
7,18,"The beginning, and ending, and midst of the times, the alterations of their courses, and the changes of seasons,"," وَمَبْدَأَ الأَزْمِنَةِ وَمُنْتَهَاهَا وَمَا بَيْنَهُمَا، وَتَغَيُّرَ الأَحْوَالِ وَتَحَوُّلَ الأَوْقَاتِ،"
7,19,"The revolutions of the year, and the dispositions of the stars,"," وَمَدَاوِرَ السِّنِينَ وَمَرَاكِزَ النُّجُومِ،"
7,20,"The natures of living creatures, and rage of wild beasts, the force of winds, and reasonings of men, the diversities of plants, and the virtues of roots,", وَطَبَائِعَ الْحَيَوَانِ وَأَخْلاَقَ الْوُحُوشِ وَعُصُوفَ الرِّيَاحِ وَخَوَاطِرَ النَّاسِ وَتَبَايُنَ الأَنْبِتَةِ وَقُوَى الْعَقَاقِيرِ.
7,21,"And all such things as are hid and not foreseen, I have learned: for wisdom, which is the worker of all things, taught me."," فَعَلِمْتُ جَمِيعَ الْمَكْنُونَاتِ وَالظَّوَاهِرِ، لأَنَّ الْحِكْمَةَ مُهَنْدِسَةَ كُلِّ شَيْءٍ، هِيَ عَلَّمَتْنِي."
7,22,"For in her is the spirit of understanding: holy, one, manifold, subtile, eloquent, active, undefiled, sure, sweet, loving that which is good, quick, which nothing hindereth, beneficent,"," فَإِنَّ فِيهَا الرُّوحَ الْفَهِمَ الْقُدُّوسَ، الْمَوْلُودَ الْوَحِيدَ ذَا الْمَزَايَا الْكثِيرَةِ، اللَّطِيفَ السَّرِيعَ الْحَرَكَةِ، الْفَصِيحَ الطَّاهِرَ النَّيِّرَ السَّلِيمَ الْمُحِبَّ لِلْخَيْرِ، الْحَدِيدَ الْحُرَّ الْمُحْسِنَ،"
7,23,"Gentle, kind, steadfast, assured, secure, having all power, overseeing all things, and containing all spirits, intelligible, pure, subtile."," الْمُحِبَّ لِلْبَشَرِ، الثَّابِتَ الرَّاسِخَ الْمُطْمَئِنَّ الْقَدِيرَ الرَّقِيبَ، الَّذِي يَنْفُذُ جَمِيعَ الأَرْوَاحِ الْفَهِمَةِ الطَّاهِرَةِ اللَّطِيفَةِ."
7,24,For wisdom is more active than all active things: and reacheth everywhere by reason of her purity., لأَنَّ الْحِكْمَةَ أَسْرَعُ حَرَكَةً مِنْ كُلِّ مُتَحَرِّكٍ؛ فَهِيَ لِطَهَارَتِهَا تَلِجُ وَتَنْفُذُ فِي كُلِّ شَيْءٍ.
7,25,"For she is a vapour of the power of God, and a certain pure emanation of the glory of the almighty God: and therefore no defiled thing cometh into her."," فَإِنَّهَا بُخَارُ قُوَّةِ اللهِ، وَصُدُورُ مَجْدِ الْقَدِيرِ الْخَالِصُ؛ فَلِذلِكَ لاَ يَشُوبُهَا شَيْءٌ نَجِسٌ،"
7,26,"For she is the brightness of eternal light, and the unspotted mirror of God's majesty, and the image of his goodness."," لأَنَّهَا ضِيَاءُ النُّورِ الأَزَلِيِّ، وَمِرْآةُ عَمَلِ اللهِ النَّقِيَّةُ، وَصُورَةُ جُودَتِهِ."
7,27,"And being but one, she can do all things: and remaining in herself the same, she reneweth all things, and through nations conveyeth herself into holy souls, she maketh the friends of God and prophets."," تَقْدِرُ عَلَى كُلِّ شَيْءٍ، وَهِيَ وَاحِدَةٌ، وَتُجَدِّدُ كُلَّ شَيْءٍ وَهِيَ ثَابِتَةٌ فِي ذَاتِهَا. وَفِي كُلِّ جِيلٍ تَحِلُّ فِي النُّفُوسِ الْقِدِّيسَةِ؛ فَتُنْشِئْ أَحِبَّاءَ للهِ وَأَنْبِيَاءَ،"
7,28,For God loveth none but him that dwelleth with wisdom., لأَنَّ اللهَ لاَ يُحِبُّ أَحَداً؛ إِلاَّ مَنْ يُسَاكِنُ الْحِكْمَةَ.
7,29,"For she is more beautiful than the sun, and above all the order of the stars: being compared with the light, she is found before it."," إِنَّهَا أَبْهَى مِنَ الشَّمْسِ، وَأَسْمَى مِنْ كُلِّ مَرْكَزٍ لِلنُّجُومِ، وَإِذَا قِيسَتْ بِالنُّورِ تَقَدَّمَتْ عَلَيْهِ،"
7,30,"For after this cometh night, but no evil can overcome wisdom."," لأَنَّ النُّورَ يَعْقُبُهُ اللَّيْلُ، أَمَّا الْحِكْمَةُ فَلاَ يَغْلِبُهَا الشَّرُّ."
8,1,"She reacheth therefore from end to end mightily, and ordereth all things sweetly."," إِنَّهَا تَبْلُغُ مِنْ غَايَةٍ إِلَى غَايَةٍ بِالْقُوَّةِ، وَتُدَبِّرُ كُلَّ شَيْءٍ بِالرِّفْقِ."
8,2,"Her have I loved, and have sought her out from my youth, and have desired to take her for my spouse, and I became a lover of her beauty."," لَقَدْ أَحْبَبْتُهَا وَالْتَمَسْتُهَا مُنْذُ صِبَائِي، وَابْتَغَيْتُ أَنْ أَتَّخِذَهَا لِي عَرُوساً، وَصِرْتُ لِجَمَالِهَا عَاشِقاً."
8,3,She glorifieth her nobility by being conversant with God: yea and the Lord of all things hath loved her.," فَإِنَّ فِي نَسَبِهَا مَجْداً، لأَنَّهَا تَحْيَا عِنْدَ اللهِ، وَرَبُّ الْجَمِيعِ قَدْ أَحَبَّهَا،"
8,4,"For it is she that teacheth the knowledge of God, and is the chooser of his works."," فَهِيَ صَاحِبَةُ أَسْرَارِ عِلْمِ اللهِ، وَالْمُتَخَيِّرَةُ لأَعْمَالِهِ."
8,5,"And if riches be desired in life, what is richer than wisdom, which maketh all things?", إِذَا كَانَ الْغِنَى مِلْكاً نَفِيساً فِي الْحَيَاةِ؛ فَأَيُّ شَيْءٍ أَغْنَى مِنَ الْحِكْمَةِ صَانِعَةِ الْجَمِيعِ؟
8,6,And if sense do work: who is a more artful worker than she of those things that are?, وَإِنْ كَانَتِ الْفِطْنَةُ هِيَ الَّتِي تَعْمَلُ؛ فَمَنْ أَحْكَمُ مِنْهَا فِي هَنْدَسَةِ الأَكْوَانِ؟
8,7,"And if a man love justice: her labours have great virtues; for she teacheth temperance, and prudence, anad justice, and fortitude, which are such things as men can have nothing more profitable in life."," وَإِذَا كَانَ أَحَدٌ يُحِبُّ الْبِرَّ؛ فَالْفَضَائِلُ هِيَ أَتْعَابُهَا، لأَنَّهَا تُعَلِّمُ الْعِفَّةَ وَالْفِطْنَةَ وَالْعَدْلَ وَالْقُوَّةَ الَّتِي لاَ شَيْءَ لِلنَّاسِ فِي الْحَيَاةِ أَنْفَعُ مِنْهَا."
8,8,"And if a man desire much knowledge: she knoweth things past, and judgeth of things to come: she knoweth the subtilties of speeches, and the solutions of arguments: she knoweth signs and wonders before they be done, and the events of times and ages."," وَإِذَا كَانَ أَحَدٌ يُؤَثِرُ أَنْواعَ الْعِلْمِ؛ فَهِيَ تَعْرِفُ الْقَدِيمَ وَتَتَمَثَّلُ الْمُسْتَقْبَلَ وَتَفْقَهُ فُنُونَ الْكَلاَمِ وَحَلَّ الأَحَاجِيِّ وَتَعْلَمُ الآيَاتِ وَالْعَجَائِبَ قَبْلَ أَنْ تَكُونَ، وَحَوَادِثَ الأَوْقَاتِ وَالأَزْمِنَةِ."
8,9,"I purposed therefore to take her to me to live with me: knowing that she will communicate to me of her good things, and will be a comfort in my cares and grief."," لِذلِكَ عَزَمْتُ أَنْ أَتَّخِذَهَا قَرِينَةً لِحَيَاتِي، عِلْماً بِأَنَّهَا تَكُونُ لِي مُشِيرَةً بِالصَّالِحَاتِ، وَمُفَرِّجَةً لِهُمُومِي وَكَرْبِي."
8,10,"For her sake I shall have glory among the multitude, and honour with the ancients, though I be young:"," فَيَكُونُ لِي بِهَا مَجْدٌ عِنْدَ الْجُمُوعِ، وَكَرَامَةٌ لَدَى الشُّيُوخِ عَلَى مَا أَنَا فِيهِ مِنَ الْفَتَاءِ،"
8,11,"And I shall be found of a quick conceit in judgment, and shall be admired in the sight of the mighty, and the faces of princes shall wonder at me."," وَأُعَدُّ حَاذِقاً فِي الْقَضَاءِ، وَعَجِيباً أَمَامَ الْمُقْتَدِرِينَ."
8,12,"They shall wait for me when I hold my peace, and they shall look upon me when I speak, and if I talk much they shall lay their hands on their mouths."," إِذَا صَمَتُّ يَنْتَظِرُونَ، وَإِذَا نَطَقْتُ يُصْغُونَ، وَإِذَا أَفَضْتُ فِي الْكَلاَمِ يَضَعُونَ أيْدِيَهُمْ عَلَى أَفْوَاهِهِمْ."
8,13,Moreover by the means of her I shall have immortality: and shall leave behind me an everlasting memory to them that come after me.," وَأَنَالُ بِهَا الْخُلُودَ، وَأُخَلِّفُ عِنْدَ الَّذِينَ بَعْدِي ذِكْراً مُؤَبَّداً."
8,14,I shall set the people in order: and nations shall be subject to me.," أُدَبِّرُ الشُّعُوبَ، وَتَخْضَعُ لِي الأُمَمُ."
8,15,"Terrible kings hearing shall be afraid of me: among the multitude I shall be found good, and valiant in war."," يَسْمَعُ الْمُلُوكُ الْمَرْهُوبُونَ فَيَخَافُونَنِي، وَيظْهَرُ فِي الْجَمْعِ صَلاَحِي، وَفِي الْحَرْبِ بَأْسِي."
8,16,"When I go into my house, I shall repose myself with her: for her conversation hath no bitterness, nor her company any tediousness, but joy and gladness."," وَإِذَا دَخَلْتُ بَيْتِي سَكَنْتُ إِلَيْهَا، لأَنَّهُ لَيْسَ فِي مُعَاشَرَتِهَا مَرَارَةٌ، وَلاَ فِي الْحَيَاةِ مَعَهَا غُمَّةٌ، بَلْ سَرُورٌ وَفَرَحٌ."
8,17,"Thinking these things with myself, and pondering them in my heart, that to be allied to wisdom is immortality,"," فَلَمَّا تَفَكَّرْتُ فِي نَفْسِي بِهذِهْ، وَتَأَمَّلْتُ فِي قَلْبِي، أَنَّ فِي قُرْبَى الْحِكْمَةِ خُلُوداً،"
8,18,"And that there is great delight in her friendship, and inexhaustible riches in the works of her hands, and in the exercise of conference with her, wisdom, and glory in the communication of her words: I went about seeking, that I might take her to myself."," وَفِي مُصَافَاتِهَا لَذَّةً صَالِحَةً، وَفِي أَتْعَابِ يَدَيْهَا غِنًى لاَ يَنْقُصُ، وَفِي التَّرَشُّحِ لِمُؤَانَسَتِهَا فِطْنَةً، وَفِي الاِشْتِرَاكِ فِي حَدِيثِهَا فَخْراً، طَفِقْتُ أَطُوفُ طَالِباً أَنْ أَتَّخِذَهَا لِنَفْسِي."
8,19,And I was a witty child and had received a good soul.," وَقَدْ كُنْتُ صَبِيًّا حَسَنَ الطِّبَاعِ، وَرُزِقْتُ نَفْساً صَالِحَةً،"
8,20,"And whereas I was more good, I came to a body undefiled.", ثُمَّ بِازْدِيَادِي صَلاَحاً حَصَلْتُ عَلَى جَسَدٍ غَيْرِ مُدَنَّسٍ.
